record,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
7900,0.56,0.71,5,243,3,no,no,no,technical,medium
7901,0.87,0.55,3,233,3,no,no,no,technical,medium
7902,0.64,0.78,5,200,3,no,no,no,technical,medium
7903,0.6,0.85,2,226,2,yes,no,no,technical,medium
7904,0.9,0.76,2,150,2,no,no,no,technical,medium
7905,0.54,0.62,2,141,2,no,no,no,technical,medium
7906,0.23,0.8,5,139,3,no,no,no,support,medium
7907,0.8,0.81,3,199,4,yes,no,no,support,medium
7908,0.23,0.78,4,154,6,yes,no,no,support,medium
7909,0.81,0.51,3,247,2,no,no,no,support,medium
7910,0.35,0.6,5,239,5,no,no,no,support,medium
7911,0.67,0.8,4,137,2,no,no,no,support,medium
7912,0.46,0.6,4,119,5,no,no,no,support,medium
7913,0.84,0.98,4,134,5,yes,no,no,support,medium
7914,0.92,0.79,3,243,4,no,no,no,support,medium
7915,0.75,0.93,5,210,3,no,no,no,support,medium
7916,0.7,0.57,4,265,2,no,no,no,support,medium
7917,0.7,0.75,4,204,3,no,no,no,technical,medium
7918,0.9,0.81,6,273,5,no,no,no,technical,medium
7919,0.8,1.0,3,177,2,no,no,no,technical,medium
7920,0.5,0.65,5,285,6,no,no,no,management,high
7921,0.84,0.72,4,222,2,no,no,no,IT,low
7922,0.48,0.94,3,185,2,yes,no,no,IT,medium
7923,0.98,0.87,5,151,6,no,no,no,IT,medium
7924,0.64,0.96,3,109,4,no,no,no,IT,medium
7925,0.58,0.53,4,192,4,no,no,no,IT,medium
7926,0.66,0.89,4,139,3,no,no,no,product_mng,medium
7927,0.76,0.98,4,191,2,no,no,no,product_mng,medium
7928,0.32,0.42,6,114,3,no,no,no,product_mng,medium
7929,0.49,0.87,3,212,2,no,no,no,product_mng,medium
7930,0.81,0.51,3,162,2,no,no,no,IT,medium
7931,0.42,0.48,5,191,5,no,no,no,RandD,medium
7932,0.17,0.85,3,234,3,no,no,no,RandD,low
7933,0.49,0.59,4,265,3,no,no,no,RandD,low
7934,0.34,0.69,6,283,2,no,no,no,RandD,low
7935,0.86,0.81,3,232,4,no,no,no,RandD,low
7936,0.51,0.71,4,208,3,yes,no,no,marketing,low
7937,0.49,0.99,4,258,3,yes,no,no,sales,low
7938,0.49,0.63,3,175,2,no,no,no,accounting,low
7939,0.51,0.59,3,238,3,no,no,no,support,high
7940,0.64,0.52,3,166,3,no,no,no,technical,low
7941,0.62,0.85,4,225,2,no,no,no,management,high
7942,0.81,0.52,4,221,6,no,no,no,marketing,high
7943,0.95,0.57,2,263,3,no,no,no,marketing,low
7944,0.88,0.66,4,218,4,yes,no,no,marketing,low
7945,0.87,0.68,5,236,4,no,no,no,sales,high
7946,0.73,0.68,5,133,2,no,no,no,sales,low
7947,0.98,0.73,2,237,3,no,no,no,sales,medium
7948,0.77,0.48,3,204,6,no,no,no,sales,high
7949,0.76,0.99,3,166,3,no,no,no,sales,medium
7950,0.21,0.93,4,189,2,yes,no,no,sales,medium
7951,0.72,0.63,4,251,3,no,no,no,sales,medium
7952,0.41,0.56,2,121,2,no,no,no,sales,medium
7953,0.9,0.56,3,149,2,no,no,no,sales,high
7954,0.96,0.9,5,198,2,no,no,no,sales,medium
7955,0.61,0.48,4,163,3,no,no,no,sales,medium
7956,0.6,0.8,4,222,2,no,no,no,sales,medium
7957,0.5,0.76,2,107,4,no,no,no,sales,high
7958,0.79,0.61,4,162,2,no,no,no,sales,medium
7959,0.32,0.69,6,192,3,no,no,no,sales,high
7960,0.85,0.59,5,236,3,no,no,no,sales,low
7961,0.9,0.62,5,225,2,no,no,no,sales,medium
7962,0.74,0.54,4,167,2,no,no,no,sales,medium
7963,0.21,0.76,6,219,4,yes,no,no,sales,medium
7964,0.91,0.61,3,255,3,no,no,no,accounting,medium
7965,0.9,0.66,5,137,2,no,no,no,accounting,low
7966,0.74,0.99,4,193,3,no,no,no,accounting,low
7967,0.76,0.75,3,239,2,no,no,no,hr,low
7968,0.45,0.61,5,179,5,no,no,no,hr,low
7969,0.73,0.63,3,205,2,yes,no,no,hr,low
7970,0.6,0.73,3,140,5,yes,no,no,hr,low
7971,0.8,0.77,5,256,2,no,no,no,technical,low
7972,0.53,0.7,4,243,3,no,no,no,technical,low
7973,0.97,0.63,5,163,3,no,no,no,technical,low
7974,0.64,0.99,3,167,2,no,no,no,technical,low
7975,0.92,0.59,4,190,5,no,no,no,technical,high
7976,0.6,0.57,5,145,3,yes,no,no,technical,low
7977,1.0,0.6,4,265,4,no,no,no,technical,low
7978,0.69,0.63,4,272,2,no,no,no,technical,low
7979,0.53,0.45,5,140,5,no,no,no,technical,low
7980,0.63,0.58,4,236,2,no,no,no,technical,high
7981,0.57,0.89,4,255,3,yes,no,no,technical,low
7982,0.79,0.45,5,131,6,no,no,no,support,low
7983,0.68,0.92,4,209,6,no,no,no,support,low
7984,0.56,0.61,3,250,2,no,no,no,support,high
7985,0.48,0.51,3,201,2,yes,no,no,support,low
7986,0.59,0.67,4,271,2,no,no,no,support,medium
7987,0.34,0.76,6,237,5,no,no,no,support,high
7988,0.98,0.87,3,239,4,no,no,no,support,medium
7989,0.36,0.45,2,135,3,yes,no,no,support,high
7990,0.6,0.58,2,182,2,no,no,no,support,medium
7991,0.24,0.54,6,193,4,no,no,no,support,medium
7992,0.67,0.72,4,192,3,yes,no,no,support,medium
7993,0.17,0.6,5,144,6,no,no,no,technical,medium
7994,0.57,0.58,3,251,3,no,no,no,technical,medium
7995,0.7,0.85,3,161,2,no,no,no,technical,medium
7996,0.73,0.62,3,171,3,no,no,no,management,medium
7997,0.61,0.86,4,153,5,no,no,no,IT,medium
7998,0.95,0.96,4,161,2,no,no,no,IT,high
7999,0.85,0.55,3,226,4,no,no,no,IT,low
8000,0.72,0.9,3,193,3,no,no,no,IT,medium
8001,0.84,0.66,4,204,3,no,no,no,IT,medium
8002,0.57,0.47,2,158,2,no,no,no,product_mng,medium
8003,0.69,0.69,3,236,4,no,no,no,product_mng,medium
8004,0.57,0.68,4,191,3,no,no,no,product_mng,medium
8005,0.52,0.59,6,104,4,no,no,no,product_mng,medium
8006,0.56,0.55,3,245,2,no,no,no,IT,medium
8007,0.75,0.74,3,186,3,yes,no,no,RandD,medium
8008,0.98,0.75,5,168,4,yes,no,no,RandD,medium
8009,0.48,0.55,4,262,3,yes,no,no,RandD,high
8010,0.35,0.67,2,116,3,no,no,no,RandD,low
8011,0.66,0.93,4,187,2,no,no,no,RandD,low
8012,0.79,0.9,5,184,3,no,no,no,marketing,low
8013,0.86,0.53,4,155,3,no,no,no,marketing,high
8014,0.88,1.0,5,190,2,no,no,no,sales,low
8015,0.83,0.64,3,242,3,no,no,no,accounting,low
8016,0.8,0.64,5,204,2,no,no,no,support,low
8017,0.64,0.69,4,232,3,no,no,no,technical,high
8018,0.72,0.59,4,245,2,no,no,no,management,low
8019,0.67,0.61,3,251,2,no,no,no,marketing,low
8020,0.75,0.7,4,179,2,no,no,no,marketing,low
8021,0.65,0.95,4,153,2,no,no,no,marketing,low
8022,0.98,0.98,5,210,6,no,no,no,sales,low
8023,0.68,0.8,2,257,2,yes,no,no,sales,low
8024,0.52,0.37,3,137,4,no,no,no,sales,low
8025,0.68,0.93,4,179,2,no,no,no,sales,medium
8026,0.92,0.74,4,213,3,no,no,no,sales,medium
8027,0.86,0.79,3,106,6,yes,no,no,sales,medium
8028,0.5,0.99,4,272,2,no,no,no,sales,medium
8029,0.35,0.37,4,153,2,no,no,no,sales,medium
8030,0.76,0.97,5,172,3,no,no,no,sales,medium
8031,0.66,0.95,4,224,2,no,no,no,sales,medium
8032,0.58,0.71,3,230,3,yes,no,no,sales,medium
8033,0.55,0.97,4,222,4,no,no,no,sales,medium
8034,0.9,0.53,3,270,3,no,no,no,sales,medium
8035,0.75,0.71,4,205,3,no,no,no,sales,medium
8036,0.9,0.63,4,134,3,yes,no,no,sales,medium
8037,0.14,0.54,5,275,4,yes,no,no,sales,high
8038,0.86,0.57,4,183,3,no,no,no,sales,low
8039,0.56,0.84,4,143,4,no,no,no,sales,medium
8040,0.54,0.63,5,259,2,no,no,no,sales,medium
8041,0.36,0.8,5,186,4,no,no,no,accounting,medium
8042,0.82,0.59,3,155,3,no,no,no,accounting,medium
8043,0.49,0.42,2,266,3,no,no,no,accounting,low
8044,0.77,0.97,3,215,2,no,no,no,hr,low
8045,0.64,0.83,4,179,3,no,no,no,hr,low
8046,0.93,0.53,3,217,3,no,no,no,hr,low
8047,0.96,0.94,5,235,3,no,no,no,hr,low
8048,0.6,0.97,3,164,2,no,no,no,technical,low
8049,0.58,0.55,3,178,5,no,no,no,technical,low
8050,0.52,0.49,5,170,3,no,no,no,technical,low
8051,0.74,0.79,5,241,3,no,no,no,technical,low
8052,0.64,0.99,4,222,2,no,no,no,technical,low
8053,0.93,0.59,3,233,3,no,no,no,technical,low
8054,0.76,0.49,5,243,3,no,no,no,technical,low
8055,0.5,0.54,4,175,2,no,no,no,technical,low
8056,0.79,0.55,4,266,3,no,no,no,technical,low
8057,0.97,0.95,5,201,2,no,no,no,technical,low
8058,0.6,0.49,5,259,4,no,no,no,technical,low
8059,0.84,0.73,5,105,5,no,no,no,support,low
8060,0.75,0.99,5,189,3,no,no,no,support,low
8061,0.24,0.91,4,232,2,no,no,no,support,low
8062,0.24,0.91,5,258,6,no,no,no,support,low
8063,0.51,0.58,5,173,3,no,no,no,support,low
8064,0.5,0.88,4,147,3,no,no,no,support,medium
8065,0.66,0.36,3,256,6,no,no,no,support,medium
8066,0.97,0.77,3,206,4,no,no,no,support,medium
8067,0.61,0.5,4,175,3,no,no,no,support,medium
8068,0.77,0.49,4,274,2,yes,no,no,support,medium
8069,0.74,0.64,3,229,3,no,no,no,support,medium
8070,0.92,0.98,4,161,3,no,no,no,technical,medium
8071,0.78,0.99,2,188,2,no,no,no,technical,medium
8072,0.56,0.57,3,205,3,no,no,no,technical,medium
8073,0.82,0.63,3,246,3,no,no,no,management,medium
8074,0.26,0.98,5,161,5,no,no,no,IT,medium
8075,0.69,0.85,5,246,3,no,no,no,IT,medium
8076,0.78,0.83,4,158,3,no,no,no,IT,high
8077,0.67,0.86,3,175,3,no,no,no,IT,low
8078,0.77,0.91,5,268,3,yes,no,no,IT,medium
8079,0.8,0.63,4,211,2,no,no,no,product_mng,medium
8080,0.51,0.51,3,274,2,no,no,no,product_mng,medium
8081,0.77,0.52,4,241,3,no,no,no,product_mng,medium
8082,0.65,0.71,3,170,2,no,no,no,product_mng,low
8083,0.58,0.53,3,287,5,no,no,no,IT,low
8084,0.67,0.39,2,235,6,no,no,no,RandD,low
8085,0.33,0.39,3,98,3,yes,no,no,RandD,low
8086,0.78,0.66,6,105,5,yes,no,no,RandD,low
8087,0.58,0.83,3,226,3,no,no,no,RandD,low
8088,0.63,0.59,4,171,4,no,no,no,RandD,low
8089,0.63,0.51,4,153,4,no,no,no,RandD,low
8090,0.59,0.55,3,183,4,no,no,no,marketing,low
8091,0.6,0.9,5,139,3,no,no,no,sales,low
8092,0.93,0.9,5,210,3,no,no,no,accounting,low
8093,0.78,0.77,2,177,4,no,no,no,support,low
8094,0.65,0.6,3,148,2,no,no,no,technical,low
8095,1.0,0.61,4,198,2,no,no,no,management,low
8096,0.96,1.0,3,137,4,yes,no,no,marketing,low
8097,0.54,0.97,5,233,3,yes,no,no,marketing,low
8098,0.98,0.69,2,204,4,no,no,no,marketing,low
8099,0.34,0.59,2,164,2,no,no,no,sales,low
8100,0.71,0.53,5,162,2,no,no,no,sales,low
8101,0.64,0.64,3,180,2,yes,no,no,sales,low
8102,0.71,0.93,2,199,2,no,no,no,sales,low
8103,0.58,0.63,4,190,2,no,no,no,sales,medium
8104,0.87,0.96,4,151,3,yes,no,no,sales,medium
8105,0.58,0.85,4,162,3,no,no,no,sales,medium
8106,0.87,0.67,3,139,2,no,no,no,sales,medium
8107,0.72,0.86,3,231,3,yes,no,no,sales,medium
8108,0.67,0.83,5,269,2,no,no,no,sales,medium
8109,0.53,0.97,4,249,3,no,no,no,sales,medium
8110,0.78,0.61,3,148,2,no,no,no,sales,medium
8111,0.19,0.63,4,233,5,no,no,no,sales,medium
8112,1.0,0.88,4,240,4,no,no,no,sales,medium
8113,0.75,0.75,5,229,2,yes,no,no,sales,medium
8114,0.29,0.66,3,256,2,yes,no,no,sales,medium
8115,0.37,0.7,2,188,2,no,no,no,sales,high
8116,0.78,0.5,3,167,2,no,no,no,sales,low
8117,0.24,0.64,5,190,4,no,no,no,sales,medium
8118,0.49,0.7,4,168,3,no,no,no,accounting,medium
8119,0.18,0.64,6,154,5,no,no,no,accounting,medium
8120,0.76,0.85,4,135,3,no,no,no,accounting,medium
8121,0.5,0.97,4,217,3,no,no,no,hr,low
8122,0.82,0.94,3,253,2,no,no,no,hr,low
8123,0.97,0.94,3,180,3,no,no,no,hr,low
8124,0.72,0.9,4,225,2,no,no,no,hr,low
8125,0.98,0.64,4,134,3,yes,no,no,technical,low
8126,0.76,0.73,3,192,2,no,no,no,technical,low
8127,0.72,0.88,3,224,3,no,no,no,technical,low
8128,0.96,0.91,3,260,5,no,no,no,technical,low
8129,0.62,0.78,3,178,3,yes,no,no,technical,low
8130,0.25,0.98,4,166,5,yes,no,no,technical,low
8131,0.82,0.56,5,180,3,no,no,no,technical,low
8132,0.59,0.9,3,189,2,no,no,no,technical,low
8133,0.94,0.73,3,154,3,no,no,no,technical,low
8134,0.72,0.88,3,236,3,no,no,no,technical,low
8135,0.53,0.78,5,198,3,no,no,no,technical,low
8136,0.67,0.83,3,148,3,no,no,no,support,low
8137,0.99,0.52,4,205,2,no,no,no,support,low
8138,0.64,0.53,4,133,3,no,no,no,support,low
8139,0.61,0.57,4,160,3,yes,no,no,support,low
8140,0.89,0.85,4,201,2,yes,no,no,support,low
8141,0.61,0.7,5,157,4,no,no,no,support,low
8142,0.9,0.74,3,260,2,no,no,no,support,medium
8143,0.96,0.51,5,152,3,no,no,no,support,medium
8144,0.62,0.55,4,218,3,no,no,no,support,medium
8145,0.89,0.57,3,252,2,no,no,no,support,medium
8146,0.52,0.67,4,216,3,no,no,no,support,medium
8147,0.66,0.99,3,183,2,no,no,no,technical,medium
8148,0.96,0.6,5,269,2,no,no,no,technical,medium
8149,0.95,0.89,5,132,4,no,no,no,technical,medium
8150,0.75,0.98,4,170,4,no,no,no,management,medium
8151,0.39,0.87,5,257,5,yes,no,no,IT,medium
8152,0.93,0.69,3,138,2,no,no,no,IT,medium
8153,0.44,0.54,3,115,3,no,no,no,IT,medium
8154,0.9,0.67,3,165,2,no,no,no,IT,high
8155,0.75,0.81,3,214,3,no,no,no,IT,low
8156,0.45,0.75,2,246,2,no,no,no,product_mng,medium
8157,0.42,0.6,2,188,3,no,no,no,product_mng,medium
8158,0.99,0.82,3,255,2,no,no,no,product_mng,medium
8159,0.89,0.91,4,190,2,no,no,no,product_mng,medium
8160,0.96,0.9,4,164,4,no,no,no,IT,low
8161,0.5,0.46,3,165,3,no,no,no,RandD,low
8162,0.59,0.59,3,141,3,no,no,no,RandD,low
8163,0.57,0.69,3,154,2,no,no,no,RandD,low
8164,1.0,0.87,3,165,2,no,no,no,RandD,low
8165,0.6,0.59,5,266,2,no,no,no,RandD,low
8166,0.21,0.85,6,235,6,no,no,no,RandD,low
8167,0.63,0.83,4,159,2,no,no,no,marketing,low
8168,0.8,0.82,3,218,3,no,no,no,sales,low
8169,0.51,0.96,3,149,4,no,no,no,accounting,low
8170,0.89,0.96,5,239,3,no,no,no,support,low
8171,0.83,0.58,4,225,3,no,no,no,technical,low
8172,0.77,0.74,6,247,3,no,no,no,management,low
8173,0.79,0.99,4,183,2,no,no,no,marketing,low
8174,0.63,0.85,5,214,2,no,no,no,marketing,low
8175,0.68,0.48,5,113,2,no,no,no,marketing,low
8176,0.74,0.69,4,244,2,no,no,no,sales,low
8177,0.49,0.67,6,286,4,no,no,no,sales,low
8178,0.46,0.55,3,139,2,no,no,no,sales,medium
8179,0.9,0.91,5,176,3,no,no,no,sales,medium
8180,0.7,0.67,5,136,3,no,no,no,sales,medium
8181,0.84,0.71,4,222,2,no,no,no,sales,medium
8182,0.89,0.77,4,269,4,no,no,no,sales,medium
8183,0.59,0.87,4,183,2,no,no,no,sales,medium
8184,0.57,0.72,3,206,3,no,no,no,sales,medium
8185,0.53,0.49,3,158,3,no,no,no,sales,medium
8186,0.83,0.89,4,136,3,no,no,no,sales,medium
8187,0.51,0.66,4,182,2,no,no,no,sales,medium
8188,0.78,0.61,4,268,3,no,no,no,sales,medium
8189,0.52,0.69,3,144,3,no,no,no,sales,medium
8190,0.42,0.5,5,286,4,no,no,no,sales,high
8191,0.61,0.38,2,268,3,no,no,no,sales,low
8192,0.85,1.0,3,255,3,no,no,no,sales,medium
8193,0.17,0.85,6,245,5,no,no,no,sales,medium
8194,0.79,0.52,3,134,2,yes,no,no,sales,medium
8195,0.56,0.98,3,251,3,yes,no,no,accounting,medium
8196,0.5,0.73,5,165,2,no,no,no,accounting,low
8197,0.51,0.53,3,223,2,yes,no,no,accounting,low
8198,0.77,0.67,4,225,4,no,no,no,hr,low
8199,0.84,0.9,3,196,3,yes,no,no,hr,low
8200,0.21,0.49,3,253,3,no,no,no,hr,low
8201,0.65,0.57,5,222,3,no,no,no,hr,low
8202,0.95,0.87,4,135,3,no,no,no,technical,low
8203,0.8,0.75,4,217,2,no,no,no,technical,low
8204,0.77,0.85,5,192,2,no,no,no,technical,low
8205,0.57,0.7,3,172,3,no,no,no,technical,low
8206,0.92,0.55,4,183,3,no,no,no,technical,low
8207,1.0,0.71,5,186,2,no,no,no,technical,low
8208,0.85,0.67,4,163,3,no,no,no,technical,low
8209,0.57,0.8,4,262,3,no,no,no,technical,low
8210,0.66,0.68,3,202,3,no,no,no,technical,low
8211,0.85,0.8,4,248,3,no,no,no,technical,low
8212,0.99,0.5,5,214,2,no,no,no,technical,low
8213,0.91,0.82,4,260,4,no,no,no,support,low
8214,0.96,0.97,4,260,3,no,no,no,support,low
8215,0.49,0.52,4,251,2,no,no,no,support,low
8216,0.39,0.85,5,179,5,no,no,no,support,low
8217,0.87,0.74,4,178,2,yes,no,no,support,medium
8218,0.19,0.85,6,210,4,no,no,no,support,medium
8219,0.9,0.83,3,273,4,no,no,no,support,medium
8220,0.5,0.5,5,166,2,no,no,no,support,medium
8221,0.7,0.9,5,246,2,no,no,no,support,medium
8222,0.52,0.55,5,192,3,no,no,no,support,medium
8223,0.71,0.69,3,274,3,no,no,no,support,medium
8224,0.4,0.41,3,232,3,no,no,no,technical,medium
8225,0.96,0.53,3,158,4,no,no,no,technical,medium
8226,0.86,0.92,5,137,3,no,no,no,technical,medium
8227,0.68,0.85,3,209,2,no,no,no,management,medium
8228,0.56,0.64,3,206,2,no,no,no,IT,medium
8229,0.65,0.56,3,230,2,no,no,no,IT,high
8230,0.98,0.61,5,239,3,no,no,no,IT,low
8231,0.18,0.51,5,159,6,no,no,no,IT,medium
8232,0.66,0.65,4,244,2,no,no,no,IT,medium
8233,0.14,0.51,5,259,5,no,no,no,product_mng,medium
8234,0.94,0.8,5,245,3,yes,no,no,product_mng,medium
8235,0.56,1.0,3,141,2,yes,no,no,product_mng,low
8236,0.56,0.8,5,202,4,no,no,no,product_mng,low
8237,0.59,0.89,5,143,3,yes,no,no,IT,low
8238,0.63,0.62,4,286,5,yes,no,no,RandD,low
8239,0.97,0.88,5,173,3,no,no,no,RandD,low
8240,0.76,0.7,5,195,3,no,no,no,RandD,low
8241,0.85,0.58,4,167,4,no,no,no,RandD,low
8242,0.23,0.73,5,197,4,yes,no,no,RandD,low
8243,0.68,0.62,3,255,5,no,no,no,RandD,low
8244,0.71,0.73,3,274,3,no,no,no,marketing,low
8245,0.5,0.59,3,192,2,no,no,no,sales,low
8246,0.61,0.7,3,225,3,no,no,no,accounting,low
8247,0.99,0.65,3,209,2,yes,no,no,support,low
8248,0.97,0.86,5,222,3,no,no,no,technical,low
8249,0.82,0.71,5,208,2,no,no,no,management,low
8250,0.72,0.68,5,162,5,no,no,no,marketing,low
8251,0.53,0.74,3,135,2,no,no,no,marketing,low
8252,0.55,0.87,4,200,3,no,no,no,marketing,low
8253,0.52,0.53,4,159,4,no,no,no,sales,low
8254,0.8,0.81,5,156,2,no,no,no,sales,low
8255,0.51,0.95,4,169,3,yes,no,no,sales,low
8256,0.66,0.65,4,154,3,no,no,no,sales,medium
8257,0.56,0.43,2,169,3,no,no,no,sales,medium
8258,0.5,0.84,3,233,3,yes,no,no,sales,medium
8259,0.94,0.78,3,218,2,yes,no,no,sales,medium
8260,0.42,0.8,4,279,6,no,no,no,sales,medium
8261,0.6,0.61,3,195,3,no,no,no,sales,medium
8262,0.55,0.71,4,223,3,no,no,no,sales,medium
8263,0.76,0.72,3,275,4,yes,no,no,sales,medium
8264,0.84,0.74,3,234,3,yes,no,no,sales,medium
8265,0.33,0.62,4,113,6,no,no,no,sales,medium
8266,0.61,0.95,3,133,5,no,no,no,sales,medium
8267,0.91,0.93,5,158,4,no,no,no,sales,medium
8268,0.73,0.74,4,214,3,no,no,no,sales,high
8269,0.87,0.67,4,272,4,no,no,no,sales,low
8270,0.38,0.42,2,127,4,no,no,no,sales,medium
8271,0.8,0.51,4,141,3,yes,no,no,sales,medium
8272,0.69,0.8,5,263,3,yes,no,no,accounting,medium
8273,0.99,0.92,5,174,5,no,no,no,accounting,medium
8274,0.92,0.76,5,246,2,yes,no,no,accounting,low
8275,0.6,0.88,3,201,2,no,no,no,hr,low
8276,0.89,0.93,3,181,3,no,no,no,hr,low
8277,0.91,0.93,3,238,2,no,no,no,hr,low
8278,0.35,0.52,3,167,2,no,no,no,hr,low
8279,0.88,0.68,5,224,2,no,no,no,technical,low
8280,0.66,0.69,3,182,3,yes,no,no,technical,low
8281,0.21,0.55,4,189,2,no,no,no,technical,low
8282,0.78,0.64,3,169,2,yes,no,no,technical,medium
8283,0.21,0.96,4,287,5,no,no,no,technical,medium
8284,0.64,0.94,3,150,2,no,no,no,technical,medium
8285,0.68,0.95,4,146,2,no,no,no,technical,medium
8286,0.99,0.87,4,162,4,no,no,no,technical,medium
8287,0.85,0.55,4,158,5,no,no,no,technical,medium
8288,0.86,0.51,3,185,2,no,no,no,technical,medium
8289,0.89,0.98,3,214,3,no,no,no,technical,medium
8290,0.49,0.85,4,200,3,no,no,no,support,medium
8291,0.76,0.97,4,219,2,no,no,no,support,medium
8292,0.79,0.87,3,218,3,no,no,no,support,medium
8293,0.89,0.64,4,237,2,no,no,no,support,medium
8294,0.34,0.51,3,105,3,no,no,no,support,medium
8295,0.81,0.92,3,251,3,yes,no,no,support,medium
8296,0.96,0.7,3,227,2,no,no,no,support,medium
8297,0.7,0.87,3,158,2,no,no,no,support,medium
8298,0.92,0.61,4,252,2,no,no,no,support,medium
8299,0.5,0.76,4,198,3,no,no,no,support,medium
8300,0.75,0.72,2,192,3,no,no,no,support,medium
8301,0.42,0.38,2,139,4,no,no,no,technical,medium
8302,0.29,0.4,6,205,3,no,no,no,technical,medium
8303,0.91,0.48,3,224,3,no,no,no,technical,medium
8304,0.55,0.97,4,267,4,no,no,no,management,medium
8305,0.57,0.81,4,200,3,yes,no,no,IT,medium
8306,0.27,0.48,3,97,6,no,no,no,IT,medium
8307,0.7,0.43,6,253,3,no,no,no,IT,high
8308,0.63,0.68,4,191,2,no,no,no,IT,high
8309,0.97,0.63,5,199,2,yes,no,no,IT,high
8310,0.28,0.52,3,127,4,no,no,no,product_mng,high
8311,0.7,0.6,3,187,2,no,no,no,product_mng,high
8312,0.83,0.51,4,215,3,no,no,no,product_mng,high
8313,0.22,0.76,4,176,6,yes,no,no,product_mng,high
8314,0.55,0.47,3,194,2,no,no,no,IT,high
8315,0.33,0.77,3,216,3,no,no,no,RandD,high
8316,0.5,0.78,4,185,3,no,no,no,RandD,high
8317,0.93,0.88,5,140,3,no,no,no,RandD,high
8318,0.77,0.66,3,260,4,no,no,no,RandD,high
8319,0.93,0.97,5,137,4,no,no,no,RandD,low
8320,0.72,1.0,4,151,2,no,no,no,RandD,low
8321,0.78,0.53,3,152,2,no,no,no,marketing,low
8322,0.55,0.75,4,166,2,no,no,no,sales,low
8323,0.39,0.86,3,261,2,no,no,no,accounting,low
8324,0.67,0.78,3,235,3,no,no,no,support,low
8325,0.61,0.89,3,201,2,no,no,no,technical,low
8326,0.6,0.69,6,250,5,yes,no,no,management,low
8327,0.48,0.64,4,146,2,no,no,no,marketing,low
8328,0.75,0.84,4,195,3,no,no,no,marketing,low
8329,0.87,0.58,4,259,3,no,no,no,marketing,low
8330,0.51,0.54,4,166,4,yes,no,no,sales,low
8331,0.63,0.9,4,188,4,yes,no,no,sales,low
8332,0.6,0.57,3,203,2,no,no,no,sales,low
8333,0.7,0.99,3,167,3,no,no,no,sales,low
8334,0.5,0.99,2,258,3,yes,no,no,sales,medium
8335,0.59,0.51,2,126,3,no,no,no,sales,medium
8336,0.52,0.39,6,246,4,no,no,no,sales,medium
8337,0.55,0.49,3,205,3,no,no,no,sales,medium
8338,0.81,0.62,5,201,3,yes,no,no,sales,medium
8339,0.94,0.98,4,197,3,no,no,no,sales,medium
8340,0.98,0.61,3,272,3,no,no,no,sales,medium
8341,0.83,0.84,4,206,2,no,no,no,sales,medium
8342,0.93,0.62,3,184,3,no,no,no,sales,medium
8343,0.99,0.54,3,199,2,no,no,no,sales,medium
8344,0.55,0.57,4,220,3,no,no,no,sales,medium
8345,0.96,0.83,3,233,3,no,no,no,sales,medium
8346,0.28,0.77,3,221,3,no,no,no,sales,high
8347,0.97,0.6,6,168,5,yes,no,no,sales,high
8348,0.8,0.78,3,251,3,no,no,no,sales,high
8349,0.75,0.55,2,188,3,no,no,no,accounting,high
8350,0.89,0.88,3,203,3,no,no,no,accounting,high
8351,0.6,0.76,5,168,2,yes,no,no,accounting,high
8352,0.73,0.98,3,227,2,yes,no,no,hr,high
8353,0.88,0.75,4,159,2,no,no,no,hr,high
8354,0.5,0.7,3,159,3,no,no,no,hr,low
8355,0.53,0.78,5,275,5,no,no,no,hr,low
8356,0.95,0.43,6,283,2,no,no,no,technical,low
8357,0.94,0.53,5,169,3,no,no,no,technical,low
8358,0.49,0.8,3,227,4,yes,no,no,technical,low
8359,0.59,0.57,3,147,4,no,no,no,technical,low
8360,0.51,0.91,3,227,2,no,no,no,technical,low
8361,0.66,0.66,4,166,3,no,no,no,technical,low
8362,0.76,0.94,4,168,6,no,no,no,technical,medium
8363,0.12,0.59,3,229,6,no,no,no,technical,medium
8364,0.84,0.65,3,134,3,no,no,no,technical,medium
8365,0.94,0.81,3,196,3,no,no,no,technical,medium
8366,0.63,0.84,4,181,3,no,no,no,technical,medium
8367,0.79,0.99,4,177,3,yes,no,no,support,medium
8368,0.85,0.68,3,272,2,yes,no,no,support,medium
8369,0.74,0.52,3,213,3,no,no,no,support,medium
8370,0.23,0.75,6,220,3,no,no,no,support,medium
8371,0.62,0.51,4,274,2,no,no,no,support,medium
8372,0.36,0.56,6,242,6,no,no,no,support,medium
8373,0.7,0.83,4,182,3,no,no,no,support,medium
8374,0.57,0.75,5,172,4,no,no,no,support,medium
8375,0.83,0.99,3,226,3,no,no,no,support,medium
8376,0.71,0.96,3,132,2,no,no,no,support,medium
8377,0.23,0.72,6,121,3,no,no,no,support,medium
8378,0.59,0.69,4,207,2,no,no,no,technical,medium
8379,0.69,0.61,2,141,3,no,no,no,technical,medium
8380,0.63,0.81,5,189,3,no,no,no,technical,medium
8381,0.9,0.59,6,269,4,yes,no,no,management,medium
8382,0.31,0.57,4,200,4,no,no,no,IT,medium
8383,0.92,0.62,3,199,2,no,no,no,IT,medium
8384,0.96,0.87,4,213,3,no,no,no,IT,medium
